"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TTLL10",0.373315197344579,0.883842347081242,2.86367283754733,0.308639428182108,0.757595824788747,NA
"TNFRSF18",3.91142296327519,0.228820651853689,0.694531452116169,0.329460460223212,0.741807675379498,0.843612295107024
"TNFRSF4",0.372059772560396,1.35800379992598,1.96575991287468,0.690828921188072,0.489673058328427,NA
"SDF4",1644.55739826889,-0.346686341897001,0.134895413015967,-2.57003803276814,0.0101687350436562,0.0367796497358577
"B3GALT6",207.284118768567,-0.268073861956414,0.184634623870749,-1.45191544433224,0.146525117645341,0.281499831872693
"UBE2J2",444.385119994626,-0.0872858704337331,0.122438344938986,-0.712896523366349,0.475909790666838,0.637285991436066
"SCNN1D",17.7094048568848,-1.378962561404,0.512045051301885,-2.69304928911618,0.00708018011924064,0.0279413988740106
"ACAP3",518.176379200148,-0.962044943704856,0.144915818776409,-6.63864684910073,3.16575854399996e-11,1.57687126308436e-09
"PUSL1",174.765069731415,-0.588889597542659,0.163731708265281,-3.59667411878785,0.000322311863310928,0.00233487914568341
"TAS1R3",14.3841399640078,-0.172111938959612,0.394706801822124,-0.436050096337522,0.662800383081024,0.788169714427973
"DVL1",1259.76099374576,-0.243944150077481,0.161502141554764,-1.51047006392025,0.13092352245639,0.259640254938217
"MXRA8",43.2424390151896,-0.913226099254258,0.326958657982608,-2.79309349044012,0.00522066009568871,0.0221208593634207
"AURKAIP1",948.362547407339,-0.380641679133439,0.175880005973098,-2.16421233913115,0.0304480567295652,0.0859650554913333
"CCNL2",1050.54225156544,-0.518922006336297,0.106063396938148,-4.89256445971564,9.95305022432148e-07,1.80877802212436e-05
